R_FID,center_x,center_y,s_length,humidity
5019,104.027775,30.585112,1000,83.03
5020,104.027775,30.81867,1000,95.75
5021,103.694719,30.872568,1000,97.89
5022,104.048591,30.477316,1000,80.14
5023,104.069407,30.315622,1000,92.03
5024,104.069407,30.441384,1000,84.34
5025,104.090223,30.261724,1000,96.87
5026,104.090223,30.351554,1000,88.71
5027,104.090223,30.387486,1000,87.39
5028,104.090223,30.441384,1000,86.75
5029,104.111039,30.36952,1000,89.6
5030,104.131855,30.495282,1000,85.74
5031,104.131855,30.836636,1000,96.43
5032,104.152671,30.261724,1000,95.54
5033,104.152671,30.27969,1000,96.09
5034,104.152671,30.315622,1000,96.16
5035,104.152671,30.333588,1000,95.75
5036,104.152671,30.36952,1000,93.66
5037,104.152671,30.387486,1000,93.42
5038,104.152671,30.782738,1000,90.05
5039,104.173487,30.405452,1000,94.04
5040,104.173487,30.477316,1000,87.85
5041,104.173487,30.513248,1000,84.61
5042,104.173487,30.81867,1000,90.63
5043,104.173487,30.872568,1000,96.18
5044,104.173487,30.926466,1000,95.52
5045,103.902879,30.854602,1000,96.19
5046,103.715535,30.782738,1000,95.71
5047,103.757167,30.692908,1000,96.46
5048,103.757167,30.872568,1000,99.2
5049,103.777983,30.72884,1000,93.04
5050,103.777983,30.764772,1000,90.84
5051,103.798799,30.764772,1000,90.52
5052,103.819615,30.495282,1000,93.1
5053,103.819615,30.621044,1000,94.98
5054,103.819615,30.854602,1000,98.17
5055,103.840431,30.800704,1000,94.72
5056,103.840431,30.854602,1000,97.48
5057,103.840431,30.9085,1000,97.22
5058,103.840431,30.944432,1000,95.79
5059,103.861247,30.674942,1000,87.8
5060,103.861247,30.800704,1000,94.12
5061,103.882063,30.531214,1000,89.58
5062,103.902879,30.603078,1000,88.68
5063,103.902879,30.746806,1000,88.24
5064,104.048591,30.854602,1000,97.32
5065,104.048591,30.9085,1000,93.46
5066,104.069407,30.387486,1000,85.25
5067,104.069407,30.423418,1000,85.54
5068,104.069407,30.531214,1000,81.35
5069,104.069407,30.746806,1000,87.93
5070,104.069407,30.81867,1000,95.3
5071,104.069407,30.890534,1000,96.48
5072,104.090223,30.297656,1000,94.35
5073,104.090223,30.764772,1000,88.51
5074,104.090223,30.81867,1000,95.1
5075,104.111039,30.836636,1000,96.73
5076,104.131855,30.333588,1000,94.4
5077,104.131855,30.477316,1000,86.54
5078,104.173487,30.36952,1000,94.79
5079,104.173487,30.72884,1000,90.96
5080,104.173487,30.764772,1000,89.43
5081,103.757167,30.710874,1000,96
5082,103.757167,30.746806,1000,91.73
5083,103.757167,30.800704,1000,95.92
5084,103.757167,30.944432,1000,96.07
5085,103.777983,30.63901,1000,93.9
5086,103.777983,30.692908,1000,95
5087,103.798799,30.836636,1000,98.72
5088,103.819615,30.800704,1000,95.27
5089,103.819615,30.9085,1000,97.48
5090,103.840431,30.54918,1000,92.82
5091,103.840431,30.710874,1000,88.72
5092,103.840431,30.890534,1000,97.43
5093,103.882063,30.621044,1000,90.68
5094,103.882063,30.63901,1000,89.24
5095,103.882063,30.692908,1000,86.22
5096,103.882063,30.72884,1000,88.06
5097,103.902879,30.531214,1000,87.93
5098,104.194303,30.351554,1000,95.55
5099,104.194303,30.800704,1000,88.6
5100,104.215119,30.710874,1000,88.76
5101,104.215119,30.746806,1000,90.37
5102,104.215119,30.872568,1000,91.88
5103,104.215119,30.890534,1000,93.47
5104,104.235935,30.423418,1000,89.66
5105,104.235935,30.477316,1000,88.17
5106,104.235935,30.674942,1000,89.65
5107,104.235935,30.782738,1000,89.12
5108,104.235935,30.872568,1000,89.44
5109,104.256751,30.890534,1000,88.12
5110,104.277567,30.764772,1000,89.11
5111,104.277567,30.872568,1000,86.92
5112,104.277567,30.890534,1000,87.59
5113,104.340015,30.890534,1000,91.59
5114,104.360831,30.872568,1000,92.4
5115,104.464911,30.674942,1000,87.56
5116,104.464911,30.746806,1000,92.85
5117,104.485727,30.674942,1000,85.82
5118,104.048591,30.27969,1000,97.7
5119,104.048591,30.333588,1000,87.49
5120,103.923695,30.72884,1000,87.11
5121,103.923695,30.872568,1000,96.99
5122,103.944511,30.423418,1000,84.77
5123,103.944511,30.854602,1000,96.44
5124,103.944511,30.890534,1000,95.91
5125,103.965327,30.315622,1000,89.97
5126,103.965327,30.333588,1000,86.13
5127,103.965327,30.351554,1000,83.51
5128,103.965327,30.36952,1000,82.91
5129,103.965327,30.495282,1000,85.19
5130,103.965327,30.890534,1000,95.95
5131,103.986143,30.872568,1000,97.19
5132,104.006959,30.333588,1000,86.37
5133,104.006959,30.405452,1000,83
5134,104.006959,30.441384,1000,81.61
5135,104.006959,30.45935,1000,80.77
5136,104.006959,30.513248,1000,82.37
5137,104.006959,30.54918,1000,83.97
5138,104.006959,30.800704,1000,93.95
5139,104.006959,30.854602,1000,97.46
5140,104.006959,30.890534,1000,94.53
5141,104.006959,30.9085,1000,91.48
5142,104.027775,30.333588,1000,86.49
5143,104.027775,30.351554,1000,84.12
5144,104.048591,30.72884,1000,86.49
5145,104.048591,30.764772,1000,88.45
5146,104.069407,30.297656,1000,93.84
5147,104.069407,30.351554,1000,86.67
5148,104.069407,30.944432,1000,93.59
5149,104.090223,30.36952,1000,87.51
5150,104.090223,30.45935,1000,84.68
5151,104.090223,30.477316,1000,83.09
5152,104.111039,30.351554,1000,90.8
5153,104.111039,30.531214,1000,82.98
5154,104.111039,30.764772,1000,88.68
5155,104.111039,30.81867,1000,94.72
5156,104.131855,30.243758,1000,95.25
5157,104.131855,30.261724,1000,95.81
5158,104.152671,30.243758,1000,94.98
5159,104.152671,30.423418,1000,92.65
5160,104.152671,30.441384,1000,91.13
5161,104.152671,30.764772,1000,88.86
5162,104.152671,30.854602,1000,96.65
5163,104.173487,30.297656,1000,96.19
5164,104.194303,30.315622,1000,96.06
5165,103.902879,30.81867,1000,93.72
5166,103.902879,30.872568,1000,96.96
5167,103.715535,30.872568,1000,98.27
5168,103.736351,30.746806,1000,93.48
5169,103.736351,30.782738,1000,94.12
5170,103.736351,30.800704,1000,96.12
5171,103.757167,30.674942,1000,95.29
5172,103.777983,30.890534,1000,98.76
5173,103.798799,30.854602,1000,98.9
5174,103.798799,30.872568,1000,98.78
5175,103.798799,30.9085,1000,97.7
5176,103.819615,30.531214,1000,94.31
5177,103.819615,30.656976,1000,91.37
5178,103.819615,30.926466,1000,96.63
5179,103.861247,30.63901,1000,90.98
5180,103.861247,30.692908,1000,86.94
5181,103.861247,30.9085,1000,96.92
5182,103.882063,30.585112,1000,89.91
5183,103.882063,30.764772,1000,89.3
5184,103.882063,30.854602,1000,96.45
5185,104.194303,30.72884,1000,90.93
5186,104.194303,30.746806,1000,90.47
5187,104.277567,30.45935,1000,89.34
5188,104.277567,30.854602,1000,87.2
5189,104.298383,30.764772,1000,89.14
5190,104.298383,30.836636,1000,89.28
5191,104.319199,30.746806,1000,88.3
5192,104.319199,30.800704,1000,94.18
5193,104.360831,30.854602,1000,92.88
5194,104.381647,30.800704,1000,95.73
5195,104.381647,30.854602,1000,93.61
5196,104.423279,30.710874,1000,92.95
5197,104.423279,30.72884,1000,92.85
5198,104.444095,30.692908,1000,90.81
5199,104.485727,30.692908,1000,87.73
5200,104.485727,30.764772,1000,91.87
5201,103.902879,30.926466,1000,93.56
5202,103.923695,30.441384,1000,86.88
5203,103.923695,30.477316,1000,89.63
5204,103.923695,30.495282,1000,89.67
5205,103.944511,30.567146,1000,85.07
5206,103.944511,30.63901,1000,85
5207,103.944511,30.72884,1000,86.83
5208,103.965327,30.297656,1000,92.02
5209,103.965327,30.477316,1000,85.45
5210,103.965327,30.567146,1000,84.56
5211,103.965327,30.872568,1000,97.35
5212,103.965327,30.9085,1000,91.91
5213,103.986143,30.477316,1000,83.34
5214,103.986143,30.585112,1000,83.58
5215,104.006959,30.27969,1000,98.51
5216,104.006959,30.351554,1000,83.6
5217,104.006959,30.387486,1000,82.89
5218,104.027775,30.405452,1000,83.07
5219,104.027775,30.531214,1000,82.2
5220,104.027775,30.962398,1000,90.38
5221,104.048591,30.261724,1000,98.57
5222,103.694719,30.854602,1000,98.47
5223,104.194303,30.441384,1000,90.78
5224,104.194303,30.854602,1000,92.91
5225,104.215119,30.423418,1000,91.09
5226,104.215119,30.836636,1000,89.01
5227,104.235935,30.72884,1000,88.56
5228,104.256751,30.710874,1000,86.67
5229,104.256751,30.746806,1000,88.21
5230,104.256751,30.764772,1000,89.16
5231,104.298383,30.72884,1000,86.79
5232,104.319199,30.872568,1000,89.03
5233,104.340015,30.746806,1000,88.68
5234,104.340015,30.854602,1000,91.82
5235,104.381647,30.764772,1000,89.35
5236,104.423279,30.800704,1000,93.7
5237,104.444095,30.674942,1000,89.2
5238,104.444095,30.710874,1000,92.66
5239,104.464911,30.692908,1000,89.34
5240,104.464911,30.710874,1000,91.39
5241,104.048591,30.423418,1000,83.85
5242,103.923695,30.387486,1000,83.69
5243,103.923695,30.746806,1000,87.76
5244,103.944511,30.45935,1000,86.94
5245,103.944511,30.81867,1000,93.81
5246,103.944511,30.836636,1000,95.72
5247,103.965327,30.423418,1000,84.18
5248,103.965327,30.54918,1000,85.52
5249,103.965327,30.585112,1000,84.2
5250,103.986143,30.351554,1000,83.41
5251,103.986143,30.854602,1000,97.36
5252,104.006959,30.872568,1000,96.62
5253,104.027775,30.441384,1000,81.29
5254,104.027775,30.54918,1000,83.16
5255,104.048591,30.531214,1000,81.62
5256,104.048591,30.890534,1000,95.28
5257,104.069407,30.333588,1000,88.89
5258,104.069407,30.45935,1000,82.51
5259,104.069407,30.854602,1000,97.41
5260,104.090223,30.333588,1000,90.68
5261,104.090223,30.800704,1000,92.56
5262,104.090223,30.9085,1000,96.2
5263,104.111039,30.495282,1000,84.23
5264,104.111039,30.513248,1000,83.06
5265,104.111039,30.890534,1000,97.7
5266,104.131855,30.351554,1000,92.95
5267,104.131855,30.764772,1000,88.79
5268,104.131855,30.9085,1000,96.4
5269,104.152671,30.297656,1000,96.2
5270,104.152671,30.531214,1000,84.25
5271,104.152671,30.567146,1000,85.63
5272,104.152671,30.836636,1000,95.38
5273,104.152671,30.9085,1000,95.78
5274,104.173487,30.441384,1000,91.28
5275,104.173487,30.45935,1000,89.69
5276,103.902879,30.890534,1000,96.43
5277,103.757167,30.782738,1000,93.21
5278,103.757167,30.81867,1000,98.07
5279,103.777983,30.836636,1000,99.23
5280,103.798799,30.621044,1000,94.76
5281,103.819615,30.836636,1000,97.95
5282,103.840431,30.495282,1000,93.43
5283,103.840431,30.531214,1000,92.91
5284,103.840431,30.621044,1000,94.29
5285,103.840431,30.692908,1000,88.16
5286,103.840431,30.836636,1000,97.2
5287,103.840431,30.872568,1000,97.69
5288,103.861247,30.513248,1000,92.88
5289,103.861247,30.54918,1000,90.49
5290,103.861247,30.603078,1000,93.56
5291,103.861247,30.621044,1000,92.87
5292,103.882063,30.495282,1000,92.77
5293,103.882063,30.513248,1000,91.54
5294,103.882063,30.674942,1000,86.74
5295,103.882063,30.746806,1000,88.95
5296,103.882063,30.782738,1000,90.23
5297,103.882063,30.836636,1000,95.93
5298,103.882063,30.872568,1000,97.03
5299,103.902879,30.54918,1000,86.23
5300,103.902879,30.585112,1000,87.4
5301,103.902879,30.63901,1000,87.46
5302,104.194303,30.387486,1000,93.72
5303,104.194303,30.45935,1000,89.51
5304,104.194303,30.477316,1000,87.85
5305,104.215119,30.36952,1000,94.06
5306,104.215119,30.45935,1000,89.28
5307,104.215119,30.9085,1000,94.82
5308,104.235935,30.45935,1000,88.89
5309,104.235935,30.81867,1000,87.01
5310,104.256751,30.872568,1000,87.32
5311,104.277567,30.746806,1000,87.89
5312,104.298383,30.746806,1000,88.02
5313,104.298383,30.81867,1000,91.2
5314,104.340015,30.800704,1000,96.08
5315,104.360831,30.72884,1000,89.24
5316,104.360831,30.746806,1000,88.76
5317,104.381647,30.710874,1000,92.3
5318,104.381647,30.72884,1000,90.14
5319,104.402463,30.674942,1000,92.36
5320,104.444095,30.72884,1000,93.82
5321,104.464911,30.72884,1000,92.98
5322,104.048591,30.36952,1000,84.14
5323,103.923695,30.36952,1000,82.91
5324,103.923695,30.513248,1000,88.58
5325,103.923695,30.54918,1000,85.87
5326,103.923695,30.656976,1000,85.26
5327,103.923695,30.836636,1000,95.47
5328,103.944511,30.333588,1000,85.65
5329,103.944511,30.405452,1000,83.99
5330,103.944511,30.603078,1000,85.28
5331,103.965327,30.603078,1000,84.12
5332,103.965327,30.836636,1000,96.35
5333,103.986143,30.27969,1000,96.55
5334,103.986143,30.54918,1000,85.04
5335,103.986143,30.81867,1000,95.42
5336,104.006959,30.531214,1000,83.69
5337,104.027775,30.261724,1000,99.33
5338,104.027775,30.782738,1000,91
5339,104.027775,30.9085,1000,91.9
5340,103.694719,30.836636,1000,98.49
5341,104.048591,30.81867,1000,95.57
5342,104.069407,30.836636,1000,96.95
5343,104.090223,30.405452,1000,87.69
5344,104.111039,30.297656,1000,94.93
5345,104.111039,30.405452,1000,89.8
5346,104.111039,30.477316,1000,84.93
5347,104.111039,30.782738,1000,90.32
5348,104.111039,30.854602,1000,97.48
5349,104.131855,30.27969,1000,96.06
5350,104.131855,30.297656,1000,95.65
5351,104.131855,30.36952,1000,91.73
5352,104.131855,30.513248,1000,84.35
5353,104.131855,30.531214,1000,84.03
5354,104.152671,30.405452,1000,93.4
5355,104.152671,30.45935,1000,89.34
5356,104.152671,30.746806,1000,88.87
5357,104.152671,30.800704,1000,90.99
5358,104.173487,30.27969,1000,95.9
5359,104.173487,30.315622,1000,96.26
5360,104.173487,30.495282,1000,86.71
5361,104.173487,30.54918,1000,84.08
5362,104.173487,30.746806,1000,90.19
5363,103.715535,30.800704,1000,96.77
5364,103.736351,30.836636,1000,98.88
5365,103.736351,30.854602,1000,99.09
5366,103.736351,30.872568,1000,98.82
5367,103.757167,30.836636,1000,99.15
5368,103.777983,30.746806,1000,91.33
5369,103.798799,30.710874,1000,93.07
5370,103.798799,30.746806,1000,90.69
5371,103.798799,30.926466,1000,96.79
5372,103.819615,30.585112,1000,95.8
5373,103.819615,30.764772,1000,90.6
5374,103.819615,30.782738,1000,92.63
5375,103.840431,30.585112,1000,94.46
5376,103.840431,30.72884,1000,89.37
5377,103.840431,30.782738,1000,92.19
5378,103.861247,30.567146,1000,91.34
5379,103.861247,30.656976,1000,88.84
5380,103.861247,30.764772,1000,90.13
5381,103.861247,30.926466,1000,95.92
5382,103.882063,30.890534,1000,96.76
5383,103.902879,30.45935,1000,90.02
5384,103.902879,30.477316,1000,91.31
5385,103.902879,30.621044,1000,88.42
5386,103.902879,30.692908,1000,85.6
5387,103.902879,30.782738,1000,88.94
5388,104.048591,30.926466,1000,92.08
5389,104.048591,30.944432,1000,91.77
5390,104.069407,30.36952,1000,85.46
5391,104.069407,30.405452,1000,85.54
5392,104.069407,30.477316,1000,81.11
5393,104.069407,30.495282,1000,80.63
5394,104.069407,30.764772,1000,88.28
5395,104.069407,30.800704,1000,92.6
5396,104.069407,30.926466,1000,93.9
5397,104.090223,30.513248,1000,81.68
5398,104.111039,30.45935,1000,86.61
5399,104.131855,30.387486,1000,91.67
5400,104.131855,30.441384,1000,90.13
5401,104.131855,30.54918,1000,84.61
5402,104.131855,30.746806,1000,88.33
5403,104.131855,30.81867,1000,94.03
5404,104.173487,30.423418,1000,92.85
5405,104.173487,30.800704,1000,89.82
5406,104.173487,30.890534,1000,95.37
5407,103.736351,30.764772,1000,92.87
5408,103.757167,30.854602,1000,99.38
5409,103.757167,30.9085,1000,97.51
5410,103.777983,30.710874,1000,94.87
5411,103.777983,30.854602,1000,99.44
5412,103.798799,30.81867,1000,97.83
5413,103.798799,30.944432,1000,96.32
5414,103.819615,30.674942,1000,90.55
5415,103.840431,30.603078,1000,95.4
5416,103.840431,30.764772,1000,90.45
5417,103.861247,30.72884,1000,88.61
5418,103.861247,30.782738,1000,91.51
5419,103.861247,30.890534,1000,97.11
5420,103.902879,30.441384,1000,87.85
5421,103.902879,30.800704,1000,91.25
5422,104.194303,30.782738,1000,89.32
5423,104.194303,30.836636,1000,91.51
5424,104.215119,30.405452,1000,92.24
5425,104.215119,30.782738,1000,89.04
5426,104.256751,30.72884,1000,86.6
5427,104.256751,30.800704,1000,89.25
5428,104.277567,30.836636,1000,87.77
5429,104.298383,30.800704,1000,92.35
5430,104.298383,30.854602,1000,88.42
5431,104.319199,30.81867,1000,93.07
5432,104.340015,30.782738,1000,93.46
5433,104.360831,30.692908,1000,93.17
5434,104.360831,30.764772,1000,89.24
5435,104.360831,30.782738,1000,93.42
5436,104.381647,30.746806,1000,89.18
5437,104.381647,30.872568,1000,93.64
5438,104.402463,30.710874,1000,93.05
5439,104.423279,30.674942,1000,90.88
5440,104.485727,30.710874,1000,90.02
5441,104.485727,30.72884,1000,91.63
5442,104.485727,30.746806,1000,91.98
5443,104.048591,30.297656,1000,93.99
5444,104.048591,30.387486,1000,83.93
5445,103.923695,30.567146,1000,85.68
5446,103.923695,30.603078,1000,86.83
5447,103.923695,30.621044,1000,86.66
5448,103.923695,30.890534,1000,96.09
5449,103.923695,30.926466,1000,91.6
5450,103.944511,30.36952,1000,82.9
5451,103.965327,30.45935,1000,84.98
5452,103.965327,30.621044,1000,84.21
5453,103.965327,30.800704,1000,92.77
5454,103.986143,30.261724,1000,96.85
5455,103.986143,30.387486,1000,83.29
5456,103.986143,30.45935,1000,83.05
5457,103.986143,30.495282,1000,83.25
5458,103.986143,30.531214,1000,85.26
5459,103.986143,30.800704,1000,93.64
5460,103.986143,30.836636,1000,96.91
5461,104.006959,30.36952,1000,82.76
5462,104.006959,30.567146,1000,83.36
5463,104.006959,30.746806,1000,87.95
5464,104.006959,30.782738,1000,91.95
5465,104.027775,30.72884,1000,85.9
5466,104.027775,30.800704,1000,93.41
5467,104.027775,30.836636,1000,97.01
5468,104.027775,30.872568,1000,96.32
5469,104.048591,30.441384,1000,82.55
5470,104.048591,30.495282,1000,80.03
5471,104.069407,30.27969,1000,96.79
5472,104.090223,30.746806,1000,88.21
5473,104.090223,30.872568,1000,97.85
5474,104.111039,30.225792,1000,94.9
5475,104.111039,30.800704,1000,92.44
5476,104.131855,30.405452,1000,91.81
5477,104.131855,30.72884,1000,88.2
5478,104.131855,30.872568,1000,97.85
5479,104.152671,30.477316,1000,87.62
5480,104.152671,30.890534,1000,96.29
5481,104.152671,30.926466,1000,95.81
5482,104.173487,30.387486,1000,94.26
5483,104.173487,30.531214,1000,83.62
5484,103.902879,30.9085,1000,95.21
5485,103.715535,30.836636,1000,98.59
5486,103.736351,30.72884,1000,95.17
5487,103.757167,30.764772,1000,90.94
5488,103.757167,30.926466,1000,96.46
5489,103.777983,30.621044,1000,94.24
5490,103.777983,30.800704,1000,96.1
5491,103.777983,30.872568,1000,99.27
5492,103.777983,30.944432,1000,96.49
5493,103.798799,30.585112,1000,96.32
5494,103.798799,30.603078,1000,95.81
5495,103.798799,30.656976,1000,92.71
5496,103.798799,30.72884,1000,91.74
5497,103.819615,30.513248,1000,93.96
5498,103.819615,30.54918,1000,94.79
5499,103.819615,30.710874,1000,90.53
5500,103.840431,30.63901,1000,92.22
5501,103.840431,30.656976,1000,90.08
5502,103.840431,30.674942,1000,89.05
5503,103.840431,30.746806,1000,90.04
5504,103.861247,30.710874,1000,87.51
5505,103.861247,30.944432,1000,95.34
5506,103.882063,30.54918,1000,88.24
5507,103.882063,30.656976,1000,87.57
5508,103.882063,30.81867,1000,94.57
5509,104.194303,30.333588,1000,96.06
5510,104.194303,30.405452,1000,93.3
5511,104.194303,30.710874,1000,89.27
5512,104.194303,30.81867,1000,88.75
5513,104.235935,30.405452,1000,90.56
5514,104.256751,30.692908,1000,89.66
5515,104.256751,30.836636,1000,87.07
5516,104.277567,30.782738,1000,90.74
5517,104.298383,30.710874,1000,88.32
5518,104.319199,30.72884,1000,87.61
5519,104.340015,30.764772,1000,89.46
5520,104.402463,30.692908,1000,93.03
5521,104.444095,30.746806,1000,93.32
5522,104.464911,30.764772,1000,92.46
5523,104.485727,30.656976,1000,85.42
5524,103.923695,30.45935,1000,88.58
5525,103.923695,30.800704,1000,90.94
5526,103.944511,30.351554,1000,83.4
5527,103.944511,30.513248,1000,87.11
5528,103.986143,30.746806,1000,88.14
5529,103.986143,30.926466,1000,88.33
5530,104.006959,30.477316,1000,80.76
5531,104.006959,30.836636,1000,97.22
5532,104.006959,30.926466,1000,89.16
5533,104.006959,30.944432,1000,88.7
5534,104.027775,30.315622,1000,91.19
5535,104.027775,30.36952,1000,83.15
5536,104.027775,30.477316,1000,79.66
5537,104.027775,30.495282,1000,79.87
5538,104.027775,30.890534,1000,94.22
5539,104.027775,30.926466,1000,90.22
5540,104.048591,30.800704,1000,93.01
5541,104.048591,30.962398,1000,92.03
5542,104.069407,30.782738,1000,89.76
5543,104.069407,30.9085,1000,95.08
5544,104.090223,30.243758,1000,96.4
5545,104.090223,30.315622,1000,93.08
5546,104.090223,30.836636,1000,96.88
5547,104.111039,30.261724,1000,96.23
